ID;sensor;Dato;eje1;eje2;tiempo;dato1;dato2;datoTime
3;2;a;x;y;t;5393;23.1235;300.1235
3;2;a;x;y;t;5395;23.1235;300.1235
3;2;a;x;y;t;5397;23.1235;300.1235
3;2;a;x;y;t;5399;23.1235;300.1235
3;2;a;x;y;t;5401;23.1235;300.1235
3;2;a;x;y;t;5403;23.1235;300.1235
3;2;a;x;y;t;5405;23.1235;300.1235
3;2;a;x;y;t;5407;23.1235;300.1235
3;2;a;x;y;t;5409;23.1235;300.1235
3;2;a;x;y;t;5411;23.1235;300.1235
3;2;a;x;y;t;5413;23.1235;300.1235
3;2;a;x;y;t;5415;23.1235;300.1235
3;2;a;x;y;t;5417;23.1235;300.1235
3;2;a;x;y;t;5419;23.1235;300.1235
3;2;a;x;y;t;5421;23.1235;300.1235
3;2;a;x;y;t;5423;23.1235;300.1235
3;2;a;x;y;t;5425;23.1235;300.1235
3;2;a;x;y;t;5427;23.1235;300.1235
3;2;a;x;y;t;5429;23.1235;300.1235
3;2;a;x;y;t;5431;23.1235;300.1235
3;2;a;x;y;t;5433;23.1235;300.1235
3;2;a;x;y;t;5435;23.1235;300.1235
3;2;a;x;y;t;5437;23.1235;300.1235
3;2;a;x;y;t;5439;23.1235;300.1235
3;2;a;x;y;t;5441;23.1235;300.1235
3;2;a;x;y;t;5443;23.1235;300.1235
3;2;a;x;y;t;5445;23.1235;300.1235
3;2;a;x;y;t;5447;23.1235;300.1235
3;2;a;x;y;t;5449;23.1235;300.1235
3;2;a;x;y;t;5451;23.1235;300.1235
3;2;a;x;y;t;5453;23.1235;300.1235
3;2;a;x;y;t;5455;23.1235;300.1235
3;2;a;x;y;t;5457;23.1235;300.1235
3;2;a;x;y;t;5459;23.1235;300.1235
3;2;a;x;y;t;5461;23.1235;300.1235
3;2;a;x;y;t;5463;23.1235;300.1235
3;2;a;x;y;t;5465;23.1235;300.1235
3;2;a;x;y;t;5467;23.1235;300.1235
3;2;a;x;y;t;5469;23.1235;300.1235
3;2;a;x;y;t;5471;23.1235;300.1235
3;2;a;x;y;t;5473;23.1235;300.1235
3;2;a;x;y;t;5475;23.1235;300.1235
3;2;a;x;y;t;5477;23.1235;300.1235
3;2;a;x;y;t;5479;23.1235;300.1235
3;2;a;x;y;t;5481;23.1235;300.1235
3;2;a;x;y;t;5483;23.1235;300.1235
3;2;a;x;y;t;5485;23.1235;300.1235
3;2;a;x;y;t;5487;23.1235;300.1235
3;2;a;x;y;t;5489;23.1235;300.1235
3;2;a;x;y;t;5491;23.1235;300.1235
3;2;a;x;y;t;5493;23.1235;300.1235
3;2;a;x;y;t;5495;23.1235;300.1235
3;2;a;x;y;t;5497;23.1235;300.1235
3;2;a;x;y;t;5499;23.1235;300.1235
3;2;a;x;y;t;5501;23.1235;300.1235
3;2;a;x;y;t;5503;23.1235;300.1235
3;2;a;x;y;t;5505;23.1235;300.1235
3;2;a;x;y;t;5507;23.1235;300.1235
3;2;a;x;y;t;5509;23.1235;300.1235
3;2;a;x;y;t;5511;23.1235;300.1235
3;2;a;x;y;t;5513;23.1235;300.1235
3;2;a;x;y;t;5515;23.1235;300.1235
3;2;a;x;y;t;5517;23.1235;300.1235
3;2;a;x;y;t;5519;23.1235;300.1235
3;2;a;x;y;t;5521;23.1235;300.1235
3;2;a;x;y;t;5523;23.1235;300.1235
3;2;a;x;y;t;5525;23.1235;300.1235
3;2;a;x;y;t;5527;23.1235;300.1235
3;2;a;x;y;t;5529;23.1235;300.1235
3;2;a;x;y;t;5531;23.1235;300.1235
3;2;a;x;y;t;5533;23.1235;300.1235
3;2;a;x;y;t;5535;23.1235;300.1235
3;2;a;x;y;t;5537;23.1235;300.1235
3;2;a;x;y;t;5539;23.1235;300.1235
3;2;a;x;y;t;5541;23.1235;300.1235
3;2;a;x;y;t;5543;23.1235;300.1235
3;2;a;x;y;t;5545;23.1235;300.1235
3;2;a;x;y;t;5547;23.1235;300.1235
3;2;a;x;y;t;5549;23.1235;300.1235
3;2;a;x;y;t;5551;23.1235;300.1235
3;2;a;x;y;t;5553;23.1235;300.1235
3;2;a;x;y;t;5555;23.1235;300.1235
3;2;a;x;y;t;5557;23.1235;300.1235
3;2;a;x;y;t;5559;23.1235;300.1235
3;2;a;x;y;t;5561;23.1235;300.1235
3;2;a;x;y;t;5563;23.1235;300.1235
3;2;a;x;y;t;5565;23.1235;300.1235
3;2;a;x;y;t;5567;23.1235;300.1235
3;2;a;x;y;t;5569;23.1235;300.1235
3;2;a;x;y;t;5571;23.1235;300.1235
3;2;a;x;y;t;5573;23.1235;300.1235
3;2;a;x;y;t;5575;23.1235;300.1235
3;2;a;x;y;t;5577;23.1235;300.1235
3;2;a;x;y;t;5579;23.1235;300.1235
3;2;a;x;y;t;5581;23.1235;300.1235
3;2;a;x;y;t;5583;23.1235;300.1235
3;2;a;x;y;t;5585;23.1235;300.1235
3;2;a;x;y;t;5587;23.1235;300.1235
3;2;a;x;y;t;5589;23.1235;300.1235
3;2;a;x;y;t;5591;23.1235;300.1235
3;2;a;x;y;t;5593;23.1235;300.1235
3;2;a;x;y;t;5595;23.1235;300.1235
3;2;a;x;y;t;5597;23.1235;300.1235
3;2;a;x;y;t;5599;23.1235;300.1235
3;2;a;x;y;t;5601;23.1235;300.1235
3;2;a;x;y;t;5603;23.1235;300.1235
3;2;a;x;y;t;5605;23.1235;300.1235
3;2;a;x;y;t;5607;23.1235;300.1235
3;2;a;x;y;t;5609;23.1235;300.1235
3;2;a;x;y;t;5611;23.1235;300.1235
3;2;a;x;y;t;5613;23.1235;300.1235
3;2;a;x;y;t;5615;23.1235;300.1235
3;2;a;x;y;t;5617;23.1235;300.1235
3;2;a;x;y;t;5619;23.1235;300.1235
3;2;a;x;y;t;5621;23.1235;300.1235
3;2;a;x;y;t;5623;23.1235;300.1235
3;2;a;x;y;t;5625;23.1235;300.1235
3;2;a;x;y;t;5627;23.1235;300.1235
3;2;a;x;y;t;5629;23.1235;300.1235
3;2;a;x;y;t;5631;23.1235;300.1235
3;2;a;x;y;t;5633;23.1235;300.1235
3;2;a;x;y;t;5635;23.1235;300.1235
3;2;a;x;y;t;5637;23.1235;300.1235
3;2;a;x;y;t;5639;23.1235;300.1235
3;2;a;x;y;t;5641;23.1235;300.1235
3;2;a;x;y;t;5643;23.1235;300.1235
3;2;a;x;y;t;5645;23.1235;300.1235
3;2;a;x;y;t;5647;23.1235;300.1235
3;2;a;x;y;t;5649;23.1235;300.1235
3;2;a;x;y;t;5651;23.1235;300.1235
3;2;a;x;y;t;5653;23.1235;300.1235
3;2;a;x;y;t;5655;23.1235;300.1235
3;2;a;x;y;t;5657;23.1235;300.1235
3;2;a;x;y;t;5659;23.1235;300.1235
3;2;a;x;y;t;5661;23.1235;300.1235
3;2;a;x;y;t;5663;23.1235;300.1235
3;2;a;x;y;t;5665;23.1235;300.1235
3;2;a;x;y;t;5667;23.1235;300.1235
3;2;a;x;y;t;5669;23.1235;300.1235
3;2;a;x;y;t;5671;23.1235;300.1235
3;2;a;x;y;t;5673;23.1235;300.1235
3;2;a;x;y;t;5675;23.1235;300.1235
3;2;a;x;y;t;5677;23.1235;300.1235
3;2;a;x;y;t;5679;23.1235;300.1235
3;2;a;x;y;t;5681;23.1235;300.1235
3;2;a;x;y;t;5683;23.1235;300.1235
3;2;a;x;y;t;5685;23.1235;300.1235
3;2;a;x;y;t;5687;23.1235;300.1235
3;2;a;x;y;t;5689;23.1235;300.1235
3;2;a;x;y;t;5691;23.1235;300.1235
3;2;a;x;y;t;5693;23.1235;300.1235
3;2;a;x;y;t;5695;23.1235;300.1235
3;2;a;x;y;t;5697;23.1235;300.1235
3;2;a;x;y;t;5699;23.1235;300.1235
3;2;a;x;y;t;5701;23.1235;300.1235
3;2;a;x;y;t;5703;23.1235;300.1235
3;2;a;x;y;t;5705;23.1235;300.1235
3;2;a;x;y;t;5707;23.1235;300.1235
3;2;a;x;y;t;5709;23.1235;300.1235
3;2;a;x;y;t;5711;23.1235;300.1235
3;2;a;x;y;t;5713;23.1235;300.1235
3;2;a;x;y;t;5715;23.1235;300.1235
3;2;a;x;y;t;5717;23.1235;300.1235
3;2;a;x;y;t;5719;23.1235;300.1235
3;2;a;x;y;t;5721;23.1235;300.1235
3;2;a;x;y;t;5723;23.1235;300.1235
3;2;a;x;y;t;5725;23.1235;300.1235
3;2;a;x;y;t;5727;23.1235;300.1235
3;2;a;x;y;t;5729;23.1235;300.1235
3;2;a;x;y;t;5731;23.1235;300.1235
3;2;a;x;y;t;5733;23.1235;300.1235
3;2;a;x;y;t;5735;23.1235;300.1235
3;2;a;x;y;t;5737;23.1235;300.1235
3;2;a;x;y;t;5739;23.1235;300.1235
3;2;a;x;y;t;5741;23.1235;300.1235
3;2;a;x;y;t;5743;23.1235;300.1235
3;2;a;x;y;t;5745;23.1235;300.1235
3;2;a;x;y;t;5747;23.1235;300.1235
3;2;a;x;y;t;5749;23.1235;300.1235
3;2;a;x;y;t;5751;23.1235;300.1235
3;2;a;x;y;t;5753;23.1235;300.1235
3;2;a;x;y;t;5755;23.1235;300.1235
3;2;a;x;y;t;5757;23.1235;300.1235
3;2;a;x;y;t;5759;23.1235;300.1235
3;2;a;x;y;t;5761;23.1235;300.1235
3;2;a;x;y;t;5763;23.1235;300.1235
3;2;a;x;y;t;5765;23.1235;300.1235
3;2;a;x;y;t;5767;23.1235;300.1235
3;2;a;x;y;t;5769;23.1235;300.1235
3;2;a;x;y;t;5771;23.1235;300.1235
3;2;a;x;y;t;5773;23.1235;300.1235
3;2;a;x;y;t;5775;23.1235;300.1235
3;2;a;x;y;t;5777;23.1235;300.1235
3;2;a;x;y;t;5779;23.1235;300.1235
3;2;a;x;y;t;5781;23.1235;300.1235
3;2;a;x;y;t;5783;23.1235;300.1235
3;2;a;x;y;t;5785;23.1235;300.1235
3;2;a;x;y;t;5787;23.1235;300.1235
3;2;a;x;y;t;5789;23.1235;300.1235
3;2;a;x;y;t;5791;23.1235;300.1235
3;2;a;x;y;t;5793;23.1235;300.1235
3;2;a;x;y;t;5795;23.1235;300.1235
3;2;a;x;y;t;5797;23.1235;300.1235
3;2;a;x;y;t;5799;23.1235;300.1235
3;2;a;x;y;t;5801;23.1235;300.1235
3;2;a;x;y;t;5803;23.1235;300.1235
3;2;a;x;y;t;5805;23.1235;300.1235
3;2;a;x;y;t;5807;23.1235;300.1235
3;2;a;x;y;t;5809;23.1235;300.1235
3;2;a;x;y;t;5811;23.1235;300.1235
3;2;a;x;y;t;5813;23.1235;300.1235
3;2;a;x;y;t;5815;23.1235;300.1235
3;2;a;x;y;t;5817;23.1235;300.1235
3;2;a;x;y;t;5819;23.1235;300.1235
3;2;a;x;y;t;5821;23.1235;300.1235
3;2;a;x;y;t;5823;23.1235;300.1235
3;2;a;x;y;t;5825;23.1235;300.1235
3;2;a;x;y;t;5827;23.1235;300.1235
3;2;a;x;y;t;5829;23.1235;300.1235
3;2;a;x;y;t;5831;23.1235;300.1235
3;2;a;x;y;t;5833;23.1235;300.1235
3;2;a;x;y;t;5835;23.1235;300.1235
3;2;a;x;y;t;5837;23.1235;300.1235
3;2;a;x;y;t;5839;23.1235;300.1235
3;2;a;x;y;t;5841;23.1235;300.1235
3;2;a;x;y;t;5843;23.1235;300.1235
3;2;a;x;y;t;5845;23.1235;300.1235
3;2;a;x;y;t;5847;23.1235;300.1235
3;2;a;x;y;t;5849;23.1235;300.1235
3;2;a;x;y;t;5851;23.1235;300.1235
3;2;a;x;y;t;5853;23.1235;300.1235
3;2;a;x;y;t;5855;23.1235;300.1235
3;2;a;x;y;t;5857;23.1235;300.1235
3;2;a;x;y;t;5859;23.1235;300.1235
3;2;a;x;y;t;5861;23.1235;300.1235
3;2;a;x;y;t;5863;23.1235;300.1235
3;2;a;x;y;t;5865;23.1235;300.1235
3;2;a;x;y;t;5867;23.1235;300.1235
3;2;a;x;y;t;5869;23.1235;300.1235
3;2;a;x;y;t;5871;23.1235;300.1235
3;2;a;x;y;t;5873;23.1235;300.1235
3;2;a;x;y;t;5875;23.1235;300.1235
3;2;a;x;y;t;5877;23.1235;300.1235
3;2;a;x;y;t;5879;23.1235;300.1235
3;2;a;x;y;t;5881;23.1235;300.1235
3;2;a;x;y;t;5883;23.1235;300.1235
3;2;a;x;y;t;5885;23.1235;300.1235
3;2;a;x;y;t;5887;23.1235;300.1235
3;2;a;x;y;t;5889;23.1235;300.1235
3;2;a;x;y;t;5891;23.1235;300.1235
3;2;a;x;y;t;5893;23.1235;300.1235
3;2;a;x;y;t;5895;23.1235;300.1235
3;2;a;x;y;t;5897;23.1235;300.1235
3;2;a;x;y;t;5899;23.1235;300.1235
3;2;a;x;y;t;5901;23.1235;300.1235
3;2;a;x;y;t;5903;23.1235;300.1235
3;2;a;x;y;t;5905;23.1235;300.1235
3;2;a;x;y;t;5907;23.1235;300.1235
3;2;a;x;y;t;5909;23.1235;300.1235
3;2;a;x;y;t;5911;23.1235;300.1235
3;2;a;x;y;t;5913;23.1235;300.1235
3;2;a;x;y;t;5915;23.1235;300.1235
3;2;a;x;y;t;5917;23.1235;300.1235
3;2;a;x;y;t;5919;23.1235;300.1235
3;2;a;x;y;t;5921;23.1235;300.1235
3;2;a;x;y;t;5923;23.1235;300.1235
3;2;a;x;y;t;5925;23.1235;300.1235
3;2;a;x;y;t;5927;23.1235;300.1235
3;2;a;x;y;t;5929;23.1235;300.1235
3;2;a;x;y;t;5931;23.1235;300.1235
3;2;a;x;y;t;5933;23.1235;300.1235
3;2;a;x;y;t;5935;23.1235;300.1235
3;2;a;x;y;t;5937;23.1235;300.1235
3;2;a;x;y;t;5939;23.1235;300.1235
3;2;a;x;y;t;5941;23.1235;300.1235
3;2;a;x;y;t;5943;23.1235;300.1235
3;2;a;x;y;t;5945;23.1235;300.1235
3;2;a;x;y;t;5947;23.1235;300.1235
3;2;a;x;y;t;5949;23.1235;300.1235
3;2;a;x;y;t;5951;23.1235;300.1235
3;2;a;x;y;t;5953;23.1235;300.1235
3;2;a;x;y;t;5955;23.1235;300.1235
3;2;a;x;y;t;5957;23.1235;300.1235
3;2;a;x;y;t;5959;23.1235;300.1235
3;2;a;x;y;t;5961;23.1235;300.1235
3;2;a;x;y;t;5963;23.1235;300.1235
3;2;a;x;y;t;5965;23.1235;300.1235
3;2;a;x;y;t;5967;23.1235;300.1235
3;2;a;x;y;t;5969;23.1235;300.1235
3;2;a;x;y;t;5971;23.1235;300.1235
3;2;a;x;y;t;5973;23.1235;300.1235
3;2;a;x;y;t;5975;23.1235;300.1235
3;2;a;x;y;t;5977;23.1235;300.1235
3;2;a;x;y;t;5979;23.1235;300.1235
3;2;a;x;y;t;5981;23.1235;300.1235
3;2;a;x;y;t;5983;23.1235;300.1235
3;2;a;x;y;t;5985;23.1235;300.1235
3;2;a;x;y;t;5987;23.1235;300.1235
3;2;a;x;y;t;5989;23.1235;300.1235
3;2;a;x;y;t;5991;23.1235;300.1235
3;2;a;x;y;t;5993;23.1235;300.1235
3;2;a;x;y;t;5995;23.1235;300.1235
3;2;a;x;y;t;5997;23.1235;300.1235
3;2;a;x;y;t;5999;23.1235;300.1235
3;2;a;x;y;t;6001;23.1235;300.1235
3;2;a;x;y;t;6003;23.1235;300.1235
3;2;a;x;y;t;6005;23.1235;300.1235
3;2;a;x;y;t;6007;23.1235;300.1235
3;2;a;x;y;t;6009;23.1235;300.1235
3;2;a;x;y;t;6011;23.1235;300.1235
3;2;a;x;y;t;6013;23.1235;300.1235
3;2;a;x;y;t;6015;23.1235;300.1235
3;2;a;x;y;t;6017;23.1235;300.1235
3;2;a;x;y;t;6019;23.1235;300.1235
3;2;a;x;y;t;6021;23.1235;300.1235
3;2;a;x;y;t;6023;23.1235;300.1235
3;2;a;x;y;t;6025;23.1235;300.1235
3;2;a;x;y;t;6027;23.1235;300.1235
3;2;a;x;y;t;6029;23.1235;300.1235
3;2;a;x;y;t;6031;23.1235;300.1235
3;2;a;x;y;t;6033;23.1235;300.1235
3;2;a;x;y;t;6035;23.1235;300.1235
3;2;a;x;y;t;6037;23.1235;300.1235
3;2;a;x;y;t;6039;23.1235;300.1235
3;2;a;x;y;t;6041;23.1235;300.1235
3;2;a;x;y;t;6043;23.1235;300.1235
3;2;a;x;y;t;6045;23.1235;300.1235
3;2;a;x;y;t;6047;23.1235;300.1235
3;2;a;x;y;t;6049;23.1235;300.1235
3;2;a;x;y;t;6051;23.1235;300.1235
3;2;a;x;y;t;6053;23.1235;300.1235
3;2;a;x;y;t;6055;23.1235;300.1235
3;2;a;x;y;t;6057;23.1235;300.1235
3;2;a;x;y;t;6059;23.1235;300.1235
3;2;a;x;y;t;6061;23.1235;300.1235
3;2;a;x;y;t;6063;23.1235;300.1235
3;2;a;x;y;t;6065;23.1235;300.1235
3;2;a;x;y;t;6067;23.1235;300.1235
3;2;a;x;y;t;6069;23.1235;300.1235
3;2;a;x;y;t;6071;23.1235;300.1235
3;2;a;x;y;t;6073;23.1235;300.1235
3;2;a;x;y;t;6075;23.1235;300.1235
3;2;a;x;y;t;6077;23.1235;300.1235
3;2;a;x;y;t;6079;23.1235;300.1235
3;2;a;x;y;t;6081;23.1235;300.1235
3;2;a;x;y;t;6083;23.1235;300.1235
3;2;a;x;y;t;6085;23.1235;300.1235
3;2;a;x;y;t;6087;23.1235;300.1235
3;2;a;x;y;t;6089;23.1235;300.1235
3;2;a;x;y;t;6091;23.1235;300.1235
3;2;a;x;y;t;6093;23.1235;300.1235
3;2;a;x;y;t;6095;23.1235;300.1235
3;2;a;x;y;t;6097;23.1235;300.1235
3;2;a;x;y;t;6099;23.1235;300.1235
3;2;a;x;y;t;6101;23.1235;300.1235
3;2;a;x;y;t;6103;23.1235;300.1235
3;2;a;x;y;t;6105;23.1235;300.1235
3;2;a;x;y;t;6107;23.1235;300.1235
3;2;a;x;y;t;6109;23.1235;300.1235
3;2;a;x;y;t;6111;23.1235;300.1235
3;2;a;x;y;t;6113;23.1235;300.1235
3;2;a;x;y;t;6115;23.1235;300.1235
3;2;a;x;y;t;6117;23.1235;300.1235
3;2;a;x;y;t;6119;23.1235;300.1235
3;2;a;x;y;t;6121;23.1235;300.1235
3;2;a;x;y;t;6123;23.1235;300.1235
3;2;a;x;y;t;6125;23.1235;300.1235
3;2;a;x;y;t;6127;23.1235;300.1235
3;2;a;x;y;t;6129;23.1235;300.1235
3;2;a;x;y;t;6131;23.1235;300.1235
3;2;a;x;y;t;6133;23.1235;300.1235
3;2;a;x;y;t;6135;23.1235;300.1235
3;2;a;x;y;t;6137;23.1235;300.1235
3;2;a;x;y;t;6139;23.1235;300.1235
3;2;a;x;y;t;6141;23.1235;300.1235
3;2;a;x;y;t;6143;23.1235;300.1235
3;2;a;x;y;t;6145;23.1235;300.1235
3;2;a;x;y;t;6147;23.1235;300.1235
3;2;a;x;y;t;6149;23.1235;300.1235
3;2;a;x;y;t;6151;23.1235;300.1235
3;2;a;x;y;t;6153;23.1235;300.1235
3;2;a;x;y;t;6155;23.1235;300.1235
3;2;a;x;y;t;6157;23.1235;300.1235
3;2;a;x;y;t;6159;23.1235;300.1235
3;2;a;x;y;t;6161;23.1235;300.1235
3;2;a;x;y;t;6163;23.1235;300.1235
3;2;a;x;y;t;6165;23.1235;300.1235
3;2;a;x;y;t;6167;23.1235;300.1235
3;2;a;x;y;t;6169;23.1235;300.1235
3;2;a;x;y;t;6171;23.1235;300.1235
3;2;a;x;y;t;6173;23.1235;300.1235
3;2;a;x;y;t;6175;23.1235;300.1235
3;2;a;x;y;t;6177;23.1235;300.1235
3;2;a;x;y;t;6179;23.1235;300.1235
3;2;a;x;y;t;6181;23.1235;300.1235
3;2;a;x;y;t;6183;23.1235;300.1235
3;2;a;x;y;t;6185;23.1235;300.1235
3;2;a;x;y;t;6187;23.1235;300.1235
3;2;a;x;y;t;6189;23.1235;300.1235
3;2;a;x;y;t;6191;23.1235;300.1235
3;2;a;x;y;t;6193;23.1235;300.1235
3;2;a;x;y;t;6195;23.1235;300.1235
3;2;a;x;y;t;6197;23.1235;300.1235
3;2;a;x;y;t;6199;23.1235;300.1235
3;2;a;x;y;t;6201;23.1235;300.1235
3;2;a;x;y;t;6203;23.1235;300.1235
3;2;a;x;y;t;6205;23.1235;300.1235
3;2;a;x;y;t;6207;23.1235;300.1235
3;2;a;x;y;t;6209;23.1235;300.1235
3;2;a;x;y;t;6211;23.1235;300.1235
3;2;a;x;y;t;6213;23.1235;300.1235
3;2;a;x;y;t;6215;23.1235;300.1235
3;2;a;x;y;t;6217;23.1235;300.1235
3;2;a;x;y;t;6219;23.1235;300.1235
3;2;a;x;y;t;6221;23.1235;300.1235
3;2;a;x;y;t;6223;23.1235;300.1235
3;2;a;x;y;t;6225;23.1235;300.1235
3;2;a;x;y;t;6227;23.1235;300.1235
3;2;a;x;y;t;6229;23.1235;300.1235
3;2;a;x;y;t;6231;23.1235;300.1235
3;2;a;x;y;t;6233;23.1235;300.1235
3;2;a;x;y;t;6235;23.1235;300.1235
3;2;a;x;y;t;6237;23.1235;300.1235
3;2;a;x;y;t;6239;23.1235;300.1235
3;2;a;x;y;t;6241;23.1235;300.1235
3;2;a;x;y;t;6243;23.1235;300.1235
3;2;a;x;y;t;6245;23.1235;300.1235
3;2;a;x;y;t;6247;23.1235;300.1235
3;2;a;x;y;t;6249;23.1235;300.1235
3;2;a;x;y;t;6251;23.1235;300.1235
3;2;a;x;y;t;6253;23.1235;300.1235
3;2;a;x;y;t;6255;23.1235;300.1235
3;2;a;x;y;t;6257;23.1235;300.1235
3;2;a;x;y;t;6259;23.1235;300.1235
3;2;a;x;y;t;6261;23.1235;300.1235
3;2;a;x;y;t;6263;23.1235;300.1235
3;2;a;x;y;t;6265;23.1235;300.1235
3;2;a;x;y;t;6267;23.1235;300.1235
3;2;a;x;y;t;6269;23.1235;300.1235
3;2;a;x;y;t;6271;23.1235;300.1235
3;2;a;x;y;t;6273;23.1235;300.1235
3;2;a;x;y;t;6275;23.1235;300.1235
3;2;a;x;y;t;6277;23.1235;300.1235
3;2;a;x;y;t;6279;23.1235;300.1235
3;2;a;x;y;t;6281;23.1235;300.1235
3;2;a;x;y;t;6283;23.1235;300.1235
3;2;a;x;y;t;6285;23.1235;300.1235
3;2;a;x;y;t;6287;23.1235;300.1235
3;2;a;x;y;t;6289;23.1235;300.1235
3;2;a;x;y;t;6291;23.1235;300.1235
3;2;a;x;y;t;6293;23.1235;300.1235
3;2;a;x;y;t;6295;23.1235;300.1235
3;2;a;x;y;t;6297;23.1235;300.1235
3;2;a;x;y;t;6299;23.1235;300.1235
3;2;a;x;y;t;6301;23.1235;300.1235
3;2;a;x;y;t;6303;23.1235;300.1235
3;2;a;x;y;t;6305;23.1235;300.1235
3;2;a;x;y;t;6307;23.1235;300.1235
3;2;a;x;y;t;6309;23.1235;300.1235
3;2;a;x;y;t;6311;23.1235;300.1235
3;2;a;x;y;t;6313;23.1235;300.1235
3;2;a;x;y;t;6315;23.1235;300.1235
3;2;a;x;y;t;6317;23.1235;300.1235
3;2;a;x;y;t;6319;23.1235;300.1235
3;2;a;x;y;t;6321;23.1235;300.1235
3;2;a;x;y;t;6323;23.1235;300.1235
3;2;a;x;y;t;6325;23.1235;300.1235
3;2;a;x;y;t;6327;23.1235;300.1235
3;2;a;x;y;t;6329;23.1235;300.1235
3;2;a;x;y;t;6331;23.1235;300.1235
3;2;a;x;y;t;6333;23.1235;300.1235
3;2;a;x;y;t;6335;23.1235;300.1235
3;2;a;x;y;t;6337;23.1235;300.1235
3;2;a;x;y;t;6339;23.1235;300.1235
3;2;a;x;y;t;6341;23.1235;300.1235
3;2;a;x;y;t;6343;23.1235;300.1235
3;2;a;x;y;t;6345;23.1235;300.1235
3;2;a;x;y;t;6347;23.1235;300.1235
3;2;a;x;y;t;6349;23.1235;300.1235
3;2;a;x;y;t;6351;23.1235;300.1235
3;2;a;x;y;t;6353;23.1235;300.1235
3;2;a;x;y;t;6355;23.1235;300.1235
3;2;a;x;y;t;6357;23.1235;300.1235
3;2;a;x;y;t;6359;23.1235;300.1235
3;2;a;x;y;t;6361;23.1235;300.1235
3;2;a;x;y;t;6363;23.1235;300.1235
3;2;a;x;y;t;6365;23.1235;300.1235
3;2;a;x;y;t;6367;23.1235;300.1235
3;2;a;x;y;t;6369;23.1235;300.1235
3;2;a;x;y;t;6371;23.1235;300.1235
3;2;a;x;y;t;6373;23.1235;300.1235
3;2;a;x;y;t;6375;23.1235;300.1235
3;2;a;x;y;t;6377;23.1235;300.1235
3;2;a;x;y;t;6379;23.1235;300.1235
3;2;a;x;y;t;6381;23.1235;300.1235
3;2;a;x;y;t;6383;23.1235;300.1235
3;2;a;x;y;t;6385;23.1235;300.1235
3;2;a;x;y;t;6387;23.1235;300.1235
3;2;a;x;y;t;6389;23.1235;300.1235
3;2;a;x;y;t;6391;23.1235;300.1235
3;2;a;x;y;t;6393;23.1235;300.1235
3;2;a;x;y;t;6395;23.1235;300.1235
3;2;a;x;y;t;6397;23.1235;300.1235
3;2;a;x;y;t;6399;23.1235;300.1235
3;2;a;x;y;t;6401;23.1235;300.1235
3;2;a;x;y;t;6403;23.1235;300.1235
3;2;a;x;y;t;6405;23.1235;300.1235
3;2;a;x;y;t;6407;23.1235;300.1235
3;2;a;x;y;t;6409;23.1235;300.1235
3;2;a;x;y;t;6411;23.1235;300.1235
3;2;a;x;y;t;6413;23.1235;300.1235
3;2;a;x;y;t;6415;23.1235;300.1235
3;2;a;x;y;t;6417;23.1235;300.1235
3;2;a;x;y;t;6419;23.1235;300.1235
3;2;a;x;y;t;6421;23.1235;300.1235
3;2;a;x;y;t;6423;23.1235;300.1235
3;2;a;x;y;t;6425;23.1235;300.1235
3;2;a;x;y;t;6427;23.1235;300.1235
3;2;a;x;y;t;6429;23.1235;300.1235
3;2;a;x;y;t;6431;23.1235;300.1235
3;2;a;x;y;t;6433;23.1235;300.1235
3;2;a;x;y;t;6435;23.1235;300.1235
3;2;a;x;y;t;6437;23.1235;300.1235
3;2;a;x;y;t;6439;23.1235;300.1235
3;2;a;x;y;t;6441;23.1235;300.1235
3;2;a;x;y;t;6443;23.1235;300.1235
3;2;a;x;y;t;6445;23.1235;300.1235
3;2;a;x;y;t;6447;23.1235;300.1235
3;2;a;x;y;t;6449;23.1235;300.1235
3;2;a;x;y;t;6451;23.1235;300.1235
3;2;a;x;y;t;6453;23.1235;300.1235
3;2;a;x;y;t;6455;23.1235;300.1235
3;2;a;x;y;t;6457;23.1235;300.1235
3;2;a;x;y;t;6459;23.1235;300.1235
3;2;a;x;y;t;6461;23.1235;300.1235
3;2;a;x;y;t;6463;23.1235;300.1235
3;2;a;x;y;t;6465;23.1235;300.1235
3;2;a;x;y;t;6467;23.1235;300.1235
3;2;a;x;y;t;6469;23.1235;300.1235
3;2;a;x;y;t;6471;23.1235;300.1235
3;2;a;x;y;t;6473;23.1235;300.1235
3;2;a;x;y;t;6475;23.1235;300.1235
3;2;a;x;y;t;6477;23.1235;300.1235
3;2;a;x;y;t;6479;23.1235;300.1235
3;2;a;x;y;t;6481;23.1235;300.1235
3;2;a;x;y;t;6483;23.1235;300.1235
3;2;a;x;y;t;6485;23.1235;300.1235
3;2;a;x;y;t;6487;23.1235;300.1235
3;2;a;x;y;t;6489;23.1235;300.1235
3;2;a;x;y;t;6491;23.1235;300.1235
3;2;a;x;y;t;6493;23.1235;300.1235
3;2;a;x;y;t;6495;23.1235;300.1235
3;2;a;x;y;t;6497;23.1235;300.1235
3;2;a;x;y;t;6499;23.1235;300.1235
3;2;a;x;y;t;6501;23.1235;300.1235
3;2;a;x;y;t;6503;23.1235;300.1235
3;2;a;x;y;t;6505;23.1235;300.1235
3;2;a;x;y;t;6507;23.1235;300.1235
